social_energy,talkativeness,party_liking,leadership,empathy,emotional_stability,curiosity,risk_taking,stress_handling,adventurousness,travel_desire,work_style_collaborative,decision_speed,sports_interest,reading_habit,personality_type_Extrovert,personality_type_Introvert
-1.150064734,-1.783137637,-1.667045071,-1.255733575,-0.061665595,-0.966198866,0.630251692,-1.526944741,-0.643779459,-0.167250383,1.216222288,-0.036328068,0.171669535,0.284374559,1.013857037,FALSE,TRUE
1.287650363,1.649169192,-0.138406643,0.709144818,0.66422307,-0.677269393,-0.776252314,1.012281768,-1.136502403,0.770290442,1.035378356,-1.021773188,-0.687922466,1.748420892,-0.374255123,TRUE,FALSE
-0.868224269,-1.282199493,-0.592250744,-0.974597823,-0.089295732,1.301395664,-0.226084641,-0.230247511,-0.053520618,-0.216522417,-0.872300419,-1.700104884,-1.435260733,0.172623999,1.147725719,FALSE,TRUE
-1.327498917,-0.486494633,-1.448955574,-2.046449574,-0.919141957,0.871296441,-0.569652953,-0.94463429,1.412467178,-0.61389735,-0.421552354,-1.475054305,-0.536962512,-0.895907871,-0.003966272,FALSE,TRUE
0.653402227,1.78106103,1.195814296,0.362384471,-0.52117636,-1.109778888,-1.309297601,0.401695671,0.036210588,-0.088117692,0.382219678,0.327191627,1.48083861,0.818187578,-0.97406186,TRUE,FALSE
0.408980426,1.031412926,0.313855308,0.575166273,-0.797789237,-0.652481663,-1.07860586,1.232422661,1.007819332,0.860265158,1.302693793,1.78541653,0.467161441,0.32157109,-0.88979114,TRUE,FALSE
-1.256373893,-0.818077547,-0.057133339,-0.882092935,1.11836959,-0.291923955,-1.102651631,-1.807318594,0.293030004,-0.771228095,-1.76175682,-2.814714935,-0.21620841,-0.708386963,1.285499273,FALSE,TRUE
-0.523689238,0.729169502,-0.854537,-0.302094256,0.445691075,0.183883439,-0.515820889,0.352656234,-1.529097927,-0.515081314,0.611944264,-0.862933215,0.606652025,0.337690104,-0.032628534,FALSE,FALSE
1.598540052,1.596865047,-0.072270103,-0.180367829,-0.087898998,0.536949244,1.673204658,0.66323918,1.922163136,0.712338945,1.003117613,0.377463229,1.774559302,2.238411541,-2.074336192,TRUE,FALSE
0.461462654,-0.254163465,1.470404403,0.946688432,1.484053461,-1.774555963,-1.298654804,1.387381135,-0.307272258,-0.197431011,2.324528995,1.030076234,1.442134596,1.859794189,-2.013566987,TRUE,FALSE
0.070585142,-0.258976044,-0.935410282,-0.021636325,-0.248636043,-1.065211414,1.230579653,-0.799276465,-0.309070659,0.354648735,-0.567461073,0.595300191,0.87728898,-0.275065068,1.221871782,FALSE,FALSE
1.042051115,1.303466821,1.481768175,1.481701366,-1.003506925,-1.122929705,-1.11130621,-0.236460035,-0.95713178,2.254031832,-0.000152188,0.758833131,1.11159856,-0.237336065,-0.424225338,TRUE,FALSE
1.583701755,1.124449309,1.11863413,0.348787836,-1.704793142,0.895227481,-0.841557596,0.215175318,0.81820974,1.120839891,0.750186756,1.202269032,0.611349514,1.056357895,-1.353153836,TRUE,FALSE
1.671023761,0.395983771,-0.086203272,1.83617292,-1.453679262,0.247101171,-0.679712329,0.183574723,-0.236581547,1.866047745,-0.838504196,0.985987412,1.04247637,1.416932699,-0.998672007,TRUE,FALSE
-0.59358153,-2.044769976,-0.389699133,-0.419189185,-0.025006831,-1.20241614,0.502619128,-1.624291196,0.095441728,-1.35527886,0.327575825,-0.978067894,0.084894432,0.219044918,0.846453119,FALSE,TRUE
0.21073941,0.358076165,-0.178508679,0.375414421,0.216171588,-2.286276301,0.796355112,1.425628383,-0.457005696,-0.579681686,-0.801760109,0.650164777,0.189728286,-0.313717093,-1.13935396,FALSE,FALSE
0.371826711,0.485922673,0.772979997,0.250032091,0.115060591,-0.281685175,0.969168931,0.066730377,0.106186247,1.336214408,-0.504899246,0.120343716,0.794911942,0.860530615,-0.396394182,TRUE,FALSE
-0.653238071,-0.091424761,0.115534923,-0.525632617,-0.253433049,0.829053863,-2.377803448,0.026932527,-0.606957141,0.816839657,0.338049557,-0.468786691,0.859553301,-0.619802456,0.779667719,FALSE,FALSE
-0.517619788,0.076827912,-0.027489487,-1.026095813,1.23988592,-0.221732776,0.992763279,-0.08589555,0.93381502,-0.790603559,-0.179503834,-0.775913256,1.942402417,0.268312741,-0.07620721,FALSE,FALSE
1.465968773,0.896281061,0.799571929,0.820516261,-0.977840368,1.329653304,1.353881497,1.05817041,0.139915874,0.403615824,1.471077917,0.973899723,0.268366884,0.436277493,-0.834528775,TRUE,FALSE
-0.971938223,-1.577038557,-1.679950265,-1.161873125,1.017320223,1.354720018,-1.614135438,-0.870827,-0.078397839,-1.451970883,0.767936144,-2.060542286,-1.063093174,-0.454775532,0.408151321,FALSE,TRUE
-0.488645463,-1.065148689,-1.281079756,-1.081265933,-2.526998889,0.991354319,-2.343356901,-1.756764242,0.526786084,-1.429311462,-0.967185787,-1.031073827,-0.531200022,-1.741678292,0.39311657,FALSE,TRUE
1.618420882,0.666155523,0.474145538,0.744920148,-0.66646426,-0.108390579,-0.411643959,1.822476143,-1.287330214,0.345244445,1.330382265,0.16102176,1.393307815,0.65158306,-1.36965869,TRUE,FALSE
0.567916787,1.798289925,0.77162668,0.500174654,0.027857228,-1.120239564,2.269061638,1.428144681,-0.225947557,1.092913082,-0.167347714,0.06861963,-0.637423759,0.230755176,-1.080323412,TRUE,FALSE
-0.997007818,-0.886638757,-0.734287301,-1.048756774,2.29125186,-1.469749329,0.385368991,-0.280321488,-0.095614901,-1.303390832,-0.321330935,-1.932645215,-1.084242038,-1.300415901,1.035789115,FALSE,TRUE
1.001156714,1.798289925,0.419478125,1.213101654,0.512453171,-0.070505227,-0.70297834,1.514183921,0.105777013,0.572568646,1.027155834,0.132754728,0.697771879,1.532967327,-0.309196886,TRUE,FALSE
-1.215683455,-1.810157293,-1.257460011,-1.252430909,-1.664128658,0.922825458,-1.318014608,-0.459753775,-0.75181718,-1.563444173,0.161528186,0.578229183,-2.074527419,0.43943045,-0.270460553,FALSE,TRUE
-0.328728286,-0.191836886,-0.037771483,-0.212120002,0.869189601,0.018368318,-1.0111611,1.004834161,-0.946072025,0.922102936,-0.777682695,0.716035509,0.692062282,-0.177295395,0.248325284,FALSE,FALSE
-0.296563537,-1.198757668,-1.219840076,-1.161306639,1.029637682,0.41733117,-0.723513498,-1.377403915,-0.268848791,-1.6769259,-0.38830762,-2.81526506,-1.106528969,-0.800399007,0.372557545,FALSE,TRUE
0.027858536,-0.478805201,-0.342431468,-0.779852368,0.882461026,1.855231237,0.186471884,0.027290804,-0.827733801,-0.72897084,0.520626988,0.320956384,-0.564973017,0.675138385,0.661168651,FALSE,FALSE
0.004264756,-0.222199145,0.135927707,-0.187017795,1.137945804,-0.974134288,-0.376115615,0.345529644,-0.177268514,-0.340124515,-0.600191237,0.906581621,0.401618298,-1.34551671,-1.239973187,FALSE,FALSE
0.521232434,0.705036698,1.492672272,1.491207877,-0.400678304,1.174035132,0.345158188,0.430244555,-0.372778794,0.275983304,0.316950664,1.238232454,0.912715954,1.662030817,-0.69070851,TRUE,FALSE
0.406580247,-0.600500666,1.214516932,1.273189674,-0.004792306,-1.260245221,-1.957461247,0.094701928,0.415764241,0.321687033,0.46762407,0.691740122,-0.718145031,-1.972637536,0.846427852,FALSE,FALSE
0.398283632,1.798289925,1.448108838,1.83617292,-2.027650192,0.213506556,0.414438499,-0.630729761,0.456115103,0.020920379,1.07042756,0.852597163,0.723439521,2.333466837,-1.49636643,TRUE,FALSE
1.285482797,0.944107048,0.261731279,0.888687091,0.205984013,-0.01185792,0.698271264,1.51003892,-1.405441058,0.543637453,0.689320506,0.033629241,1.298103315,0.523807151,-1.460398357,TRUE,FALSE
1.302086539,1.553293189,1.400046952,0.999969019,-0.843562675,0.571349099,0.954365793,1.200440171,0.838096644,2.254031832,-0.20088671,0.840348268,0.083662486,0.490254845,0.224129893,TRUE,FALSE
-1.267169327,-0.41825767,-1.59337497,-0.592548007,-0.406701113,0.604721568,-1.638248959,-0.441815343,-0.096637127,-1.135183775,-1.886914784,0.03743452,-0.548502543,-0.555417038,0.404971054,FALSE,TRUE
1.202078648,1.798289925,1.130490775,0.184914412,-1.2683903,-0.192876884,-0.16331745,1.285888457,0.670854505,1.882107806,0.56599336,1.327797973,0.743543363,2.295841678,-1.089607336,TRUE,FALSE
1.121877458,0.402170232,0.946959366,0.981369472,-1.857438133,0.741759584,0.059361446,1.136901315,0.161557867,1.6179294,0.413586298,1.592963318,1.528304638,1.657045527,-0.770480275,TRUE,FALSE
0.985134437,1.757921677,0.831521861,1.621649871,-0.518925242,-0.875156584,0.26678357,-0.129459823,1.058340988,0.450285104,2.324528995,1.597753012,0.783885976,0.275424256,-1.350715363,TRUE,FALSE
-1.008632665,-1.059911014,-0.610100722,-2.046943138,1.888128837,1.259275744,0.020764919,-0.930573369,0.205489917,-0.339596485,-0.890075806,-0.060610822,-1.111933965,-1.04865783,1.177478869,FALSE,TRUE
1.046595187,1.798289925,0.684413862,1.83617292,-0.446936184,1.237571417,1.150710747,-0.330324507,-1.637471039,1.356188626,0.428044293,1.287969428,-0.858186198,0.407481683,-1.014396175,TRUE,FALSE
-0.937555464,-0.698851065,-0.171577411,-1.044572675,-0.310313311,0.621847466,-0.645412143,-1.511867342,0.694924035,-0.706153113,-2.228767629,-0.574203868,-0.420773346,-1.697624205,1.339899381,FALSE,TRUE
-0.979891283,-1.710301151,-1.407866109,-0.636973259,0.3601718,0.196828512,-0.851430868,-0.30142235,-0.119872245,-1.184826421,-1.320908473,0.735646588,-0.932013171,0.014145369,0.903156252,FALSE,TRUE
-1.687278167,-0.256910029,-0.525124872,-0.795953643,0.415543273,1.227119517,0.94090692,-0.061799716,-0.171051244,-0.609346414,-0.514999181,-0.500132139,-1.469654981,-2.804715643,1.869851629,FALSE,TRUE
-1.108991575,-0.316352732,-0.862831869,-0.456424816,1.045822651,-2.574993034,2.269061638,-0.726847508,0.357425132,0.035035252,-0.891792775,-0.042145733,-0.9230959,-1.238030058,0.984453582,FALSE,TRUE
-0.855498217,-1.79409024,-0.503378421,0.229962805,0.04698283,0.314603555,-0.236272786,-0.852382722,-1.593892295,-1.279370837,-0.414117593,-0.898662423,-1.214084056,0.709310967,0.648102157,FALSE,TRUE
0.055396103,0.438672223,-0.092248433,1.113954409,-1.097572359,-0.229126114,-0.751015406,0.437358926,0.855041791,1.094888275,0.974406991,-0.424790497,-0.79217314,-0.58731566,1.163408444,FALSE,FALSE
-0.436937393,-0.048504295,-0.650384493,-1.381900514,-0.022904519,-1.121395622,1.513390155,-1.122204143,-0.061288156,-0.83513913,-0.210632386,-1.458821991,-1.301074125,-1.286453489,1.067453552,FALSE,TRUE
1.385857585,1.283124246,1.374654608,1.254089059,0.094674077,2.649457617,-0.457914518,1.42954026,0.245360281,1.053895572,0.055223536,-0.136938621,0.3819863,0.24977441,-1.909212629,TRUE,FALSE
-1.545415888,-1.602392459,-1.503634059,-1.21676922,-0.793889184,1.705473864,0.807737655,-1.39889686,-1.875450597,-1.073062857,-1.525777434,-1.124303683,-0.481173303,-1.159904735,-0.408382004,FALSE,TRUE
-0.104976376,0.598682958,-0.492900853,0.489889946,-0.862993076,-0.058133201,-0.163986028,-0.072597989,1.217050169,1.061722194,-0.242151423,-0.41192797,0.092881646,0.066939899,-0.618435664,FALSE,FALSE
0.819864059,1.395643728,1.337193081,0.937356798,1.301848262,0.717393741,0.61440316,0.719013796,0.175512127,0.629901154,0.748232097,0.866402018,1.810063884,1.305879837,-1.332088694,TRUE,FALSE
-1.019140695,-1.154397158,-0.864423102,-0.585165221,0.432813126,0.895443296,0.62553967,-1.274522978,1.439230058,-0.633839347,-0.906391908,-0.085493547,-1.586428543,-0.433415183,1.25434182,FALSE,TRUE
1.007240828,0.716930011,0.723787682,1.83617292,0.511294242,-0.747202114,2.269061638,0.819338733,-1.031444923,0.576927725,0.362886488,0.38979021,5.61E-05,1.431490772,-1.561973431,TRUE,FALSE
1.380652981,1.392820795,1.360539838,0.59526039,-2.157782235,-0.343249473,-1.219060712,0.976445789,0.301457752,0.09455148,-0.319748431,1.198791032,-0.652493089,1.142056753,0.154378265,TRUE,FALSE
1.116808803,0.445346303,0.674021224,1.0808749,0.04814603,1.312406217,0.534078219,1.163536683,-0.00554591,0.08402431,2.036075312,1.851060856,-0.563935952,1.895614384,-0.396366751,TRUE,FALSE
-0.268738848,-0.893590579,-0.760796187,-1.039050355,-0.414734111,0.272690324,-0.756276342,-1.035435307,-0.765147716,1.086958012,-1.188082169,-1.169244344,-0.709077635,-1.993014235,1.365555172,FALSE,TRUE
0.142726353,0.712247163,-0.368877476,-0.085890616,-0.31364616,0.25712237,-0.033936205,1.026437957,-0.166234243,-0.877577672,0.065134099,-0.061744511,-0.991590324,0.846185652,-1.263761987,FALSE,FALSE
0.504331535,1.798289925,0.647973401,-0.457082163,-1.260098215,-0.447853392,0.925519724,0.591604592,-0.00938666,0.021168646,0.831410921,1.376436447,-0.561785018,0.286653879,0.372937241,TRUE,FALSE
0.725102332,0.677692421,1.007445788,-0.889396674,-0.872834598,-1.164149935,0.789624901,0.082872746,-0.024140211,1.001501297,1.260461974,0.594931912,1.947289311,1.0594366,-1.771524483,TRUE,FALSE
0.363178754,-0.967086424,-0.125382889,0.057841786,0.341779562,0.234507742,-1.042342949,-0.940269071,-0.558639919,0.945872755,0.217651887,0.136142681,0.392140195,-0.31586798,0.596199314,FALSE,FALSE
0.028178579,0.568013134,0.755715994,0.906769397,0.984298403,-0.748580752,0.978107968,0.96819838,-0.979945715,0.888611828,0.93863847,1.851060856,1.03502058,1.278138071,-1.515309883,TRUE,FALSE
-0.821567617,0.481776538,0.307954023,0.644574329,0.413648534,0.236844833,0.950436661,-0.443137384,-0.119133342,-0.124509889,1.048929208,0.45936217,0.732029673,-0.349838451,-0.20907051,FALSE,FALSE
1.015552842,0.547785784,1.466604963,0.705273259,0.218660498,-1.426327195,-0.926625526,0.069912443,0.047948987,-0.557878515,0.688093401,0.624342088,1.69059752,-0.374493698,-0.860980994,TRUE,FALSE
0.57411944,0.642348243,-0.500907204,1.82974653,-0.475575956,-1.546472711,1.801137603,-1.534782579,-1.687701846,0.137136563,-0.066354896,0.475417746,0.178319327,-1.361764655,0.323884754,FALSE,FALSE
-0.222258275,-1.463189031,-1.426539612,-0.680805877,-0.354673617,1.683007006,0.101758851,-0.385058816,-0.889440581,-0.956883367,-0.683332665,-1.749121449,-0.561229326,-0.93455595,1.56327828,FALSE,TRUE
-0.135650491,-0.34646273,0.799243686,-0.662836348,1.556854523,0.261920322,0.434875959,0.72990367,-0.416021806,-0.690642565,-1.024390591,-1.111720502,0.418631026,0.179901926,0.373385658,FALSE,FALSE
0.640905841,-0.114658989,-0.233188163,0.323832431,0.413934875,0.875489275,-1.389927498,-0.490450125,1.750538876,-0.60056426,-1.137391563,0.381351465,-0.715892358,0.406293029,0.437854364,FALSE,FALSE
-0.972583575,-0.445782155,-0.526735929,-1.784719823,0.996231743,-0.844003298,0.060662486,-1.912604118,0.404092767,-0.635345985,-0.792104972,-0.66155452,-1.191552394,-0.758236877,-0.07660701,FALSE,TRUE
-1.94708592,-1.970051151,-1.46621646,-1.175150023,1.198574189,0.001166309,-0.389392306,-2.283901804,-0.230904666,0.164167246,-0.583971492,-0.370494827,-0.665709828,-1.646396601,0.596560464,FALSE,TRUE
-1.021406102,-0.846474517,-1.491692101,-2.263988042,0.959360722,0.03428838,-0.303654616,-0.439367172,-0.181404576,-1.633303454,-0.607291033,-0.64596319,-1.433507134,0.03983972,0.61832552,FALSE,TRUE
-0.379811828,0.14757519,-0.3935319,-1.08071811,-0.093092719,-0.956856611,-1.200964074,-0.69149161,-0.62885839,0.755620392,0.767396802,0.26347766,-0.013901499,0.669017452,0.429860881,FALSE,FALSE
-0.458521285,-1.613010637,-1.365958082,-0.237109823,0.16191117,2.674701628,-1.166802341,0.396992863,-0.060474337,-1.653602661,0.074566009,0.629487751,-1.090017253,-0.618594303,1.49360387,FALSE,TRUE
0.993450557,1.209085816,1.443724636,1.610672683,-1.193729854,-2.366497227,-0.701171665,0.22243429,-2.105438993,0.25899073,-0.226392555,0.963136882,1.314772283,2.333466837,-1.970059942,TRUE,FALSE
-1.793041643,-1.12375178,-1.476316451,-0.848105621,-0.55144371,0.256444799,-1.076468349,-0.343262059,0.346313394,0.3717382,-2.250725844,0.301422541,-0.426299281,-1.029114098,0.867947027,FALSE,TRUE
0.097727964,0.312400446,0.966094533,0.317579967,-0.068258012,-1.201936487,-0.298282926,-0.056827538,0.639104013,-0.44672218,0.346582652,1.851060856,1.162950311,-0.117696308,-0.711018238,TRUE,FALSE
0.99630373,0.949836431,0.460535502,1.188652862,-1.801246684,-0.346878575,1.225933696,1.131552318,1.1313145,0.469194045,0.70411139,-0.083057331,-0.825449448,0.973344333,-0.630820583,TRUE,FALSE
-1.4744049,-0.638819088,-0.156591875,0.187326097,0.861027361,0.553491843,0.151094689,-2.169295014,0.394240742,0.124611685,0.295095249,0.769094013,0.297671561,-0.174304984,-0.08215702,FALSE,FALSE
0.694181487,0.608251574,0.470636583,0.90886262,0.658658808,-1.964704922,-0.435573001,0.722921333,-0.190493614,1.037049647,0.778740865,0.655134223,0.082714499,2.268971836,-0.245515993,TRUE,FALSE
0.136666223,0.520101889,-0.25591595,-2.413160427,0.227936379,-1.260346774,1.96505925,0.573674216,1.363931545,0.638530341,-0.11224558,-0.436787154,-0.068109707,-1.501763333,-0.43936633,FALSE,FALSE
0.366740336,0.806261072,0.588542663,0.286886117,0.093289305,-0.081493952,1.596366286,-0.924880622,-0.812597842,-0.087013532,-0.426791627,-0.022921639,1.056553323,-0.558962568,-1.667869179,TRUE,FALSE
-0.41248683,-0.497096691,-0.971636486,-1.203744378,-0.764919712,0.979802894,-1.686061844,-0.461279271,-0.073313229,-1.85488583,-1.272450736,-1.256739642,-1.664816808,-0.37848406,1.178939072,FALSE,TRUE
-0.292764993,-1.109893773,-1.239924309,-0.812156352,1.632554792,-0.86605263,-0.873704289,-1.468179941,-1.375916879,-1.586867962,-1.150275539,-0.44303468,-0.848647489,-1.110375921,0.758023141,FALSE,TRUE
0.391238695,0.414034035,1.177337661,1.655580167,-0.585799582,-0.192403063,0.484260472,1.187713023,-0.530787925,1.9096737,2.324528995,0.726680712,2.306251215,-0.233863499,0.10773221,TRUE,FALSE
-0.184833959,0.278906079,0.836210825,0.454207543,0.960402298,1.84721445,0.118242745,0.221178368,0.400261909,0.111136592,-0.19066054,-0.619551731,-0.95444283,-1.104639646,1.042963089,FALSE,FALSE
0.600717575,0.327293019,-0.197775492,-0.734280669,0.827897152,1.705900488,-1.109291799,0.297009447,1.053547343,-0.485817103,-1.048506193,-0.596646344,-0.067641334,0.797693432,0.495330631,FALSE,FALSE
-1.017292814,-1.757116126,-1.19451802,-0.319506257,-1.168329766,1.291408492,-1.420069877,-0.345287531,0.266618468,-1.739117933,-0.817468502,7.18E-17,-0.457709275,-0.380333384,0.910288434,FALSE,TRUE
-1.863874428,-0.330538173,-0.903383633,-0.146876183,0.514957318,-0.948305611,-0.052493081,-0.271940052,-1.526880381,-0.371790016,-1.132412504,-0.437978156,-1.634526283,-0.329888188,1.521895262,FALSE,TRUE
-1.103589503,-0.098340619,-0.403106824,-0.941228997,0.961091806,-1.998205161,-2.435660766,0.230265959,0.879453634,-0.972853716,-0.376793985,-0.05234661,-0.174988834,-0.405821626,0.915431102,FALSE,TRUE
-0.522017767,0.367395036,-0.09695486,0.265111187,0.030942541,0.573441983,1.673353057,-0.220950598,-0.224093643,0.871898914,-0.376982737,0.276818586,0.24396826,0.599919362,0.787101302,FALSE,FALSE
0.669690463,0.036217394,-1.514964225,-0.069820005,-0.346475368,-0.231101943,0.068790459,-0.478082947,-0.356485549,0.106823789,-0.694896369,-0.052008619,0.292385252,-0.488063082,0.629957492,FALSE,FALSE
0.364480995,1.202433804,-0.658580132,-0.404251757,-0.994894837,-0.273557437,1.018745619,-1.866429459,1.004973302,-0.010604353,-0.871685529,0.574940818,0.033059473,-1.088744926,0.016349437,FALSE,FALSE
0.818393332,1.319413698,-0.145987437,1.227514193,-1.539092872,-0.902909622,0.160429362,0.912559313,-0.192191709,1.570294459,1.315180371,1.289960988,1.398226961,1.157183392,-1.151802359,TRUE,FALSE
1.095430927,1.11332087,1.350074331,1.052297859,0.049333468,-1.016440561,0.017894575,1.238328956,0.224697928,-0.360217552,-0.62045376,0.871870383,0.953477094,1.293228034,-1.741002209,TRUE,FALSE
0.214152512,1.798289925,0.521020658,0.663384574,-0.383899537,0.694958248,-0.617650418,1.626383744,-2.544194559,0.725829805,1.589827255,1.851060856,1.101895294,0.887235564,-1.721367749,TRUE,FALSE
-1.47454263,-0.049017182,-1.54869827,-1.058862941,2.29125186,-0.515547674,0.470189431,-0.559099499,0.278867199,-0.553003736,-1.865546414,-0.259132082,-0.994313108,0.589766057,-0.201177028,FALSE,TRUE
1.819272837,0.126724262,0.436151367,1.621644082,-1.027907503,-0.068825297,0.48600214,1.082108099,0.063466378,0.641504298,1.922448126,1.011549891,0.412133411,0.646509387,-2.391211448,TRUE,FALSE
-0.983979277,-1.319246153,-0.900131861,-1.100312663,1.055501775,-1.105307242,-1.044559412,-1.151317728,-1.206882526,-1.457919377,-0.212668221,-1.111269869,-0.363494001,-0.428115889,-0.421954975,FALSE,TRUE
-0.45131746,-0.662175509,-1.085503831,-0.784216376,-0.340932912,0.963872115,-1.253405134,-1.244079537,-0.405149445,-0.311881897,-1.888673086,-0.301708225,-1.243117364,0.065045713,1.869851629,FALSE,TRUE
0.137263413,0.729545874,-0.685156368,1.131165909,-0.002903572,-1.058558472,1.082935529,-1.025892207,0.020987351,-0.211465832,0.920313056,-1.931113976,-1.128188811,-1.013462019,0.094681488,FALSE,FALSE
0.794920513,-0.713137623,-0.117789698,-1.417898687,-1.260033112,-0.744198403,-0.557646112,-0.604408245,0.862784729,-0.821327279,1.594239611,-0.088426607,1.020517815,0.676204748,0.798729648,FALSE,FALSE
-0.205571564,1.541770836,0.460618608,0.459182502,1.400984273,-0.306970852,0.608335961,-0.496614022,-1.250171192,-0.339572636,1.707773781,1.851060856,1.032131992,1.775762526,-1.714196491,TRUE,FALSE
0.894679238,0.750494321,1.379165883,1.552580549,-2.145027045,-1.196447528,-0.701733206,0.97290332,1.209023016,0.467513358,0.268244376,1.405619024,0.962120942,0.453876345,-0.720462188,TRUE,FALSE
1.819272837,1.426978797,1.2314801,1.004745899,0.156681545,0.936702696,-0.627667304,1.354059505,-0.199177026,1.008182566,1.193124712,0.172935432,1.372210466,1.043568021,-1.731821381,TRUE,FALSE
0.577310482,-0.352262795,0.290188292,-0.690668096,0.826024687,-1.256334578,0.894080673,-0.537793911,-0.338539588,-0.369074285,0.426809022,0.341271863,-0.737426963,-1.074084526,-1.863656366,FALSE,FALSE
0.801659773,-1.416954769,-0.078321799,0.209010991,0.765404769,-1.021933685,-0.003810164,0.586510327,0.273472731,2.024904137,1.172266589,1.407588536,1.80020501,-0.210943617,-0.175204455,FALSE,FALSE
-0.007833484,-1.078278309,-0.139964704,1.371538225,1.614544903,-0.622895037,0.356806137,0.381535045,-0.315790036,0.010857363,0.383811721,-0.459898173,1.150784168,-1.411410796,-0.9371982,FALSE,FALSE
-0.330103773,-0.689354682,0.383651816,0.366353572,0.106762678,-1.911610339,0.469469292,-0.76856374,-0.417365023,0.240857393,-1.409279329,0.389293319,-1.631846823,0.925351474,0.14694482,FALSE,FALSE
-1.640670407,-1.371930934,-1.298286236,-1.140387873,0.960615589,0.950639405,-0.593510346,0.082086907,-0.54401035,-0.822350341,-0.157377693,-1.801490086,-1.240527699,-1.454746587,0.849173039,FALSE,TRUE
0.342487451,0.990082292,1.182928073,1.420233369,-0.007226069,1.813569491,0.006891367,0.715097487,5.19E-17,1.09261018,-0.68898818,0.924304613,2.306251215,0.471781666,0.320326911,TRUE,FALSE
1.499475169,0.682354401,1.168723529,1.83617292,0.407904598,0.770802556,0.881860683,0.686133544,-1.498936825,1.905304459,0.563403914,-0.526132319,0.800037579,0.909635456,-0.429070891,TRUE,FALSE
1.320913036,0.965851939,1.077819668,-0.177823774,0.422333263,-0.054517997,1.271147571,1.008831037,-0.105183704,1.466373107,1.469114135,1.604084083,-0.27849052,0.382564334,-0.703903997,TRUE,FALSE
-0.044177246,-0.30970606,-0.407385214,0.535078724,-1.28159441,0.496312592,-0.411218009,1.059134272,1.848251931,0.112430722,0.783295991,-1.123692725,-0.629255022,1.604323005,-0.419239026,FALSE,FALSE
-0.707688476,-1.018106056,-1.793302336,-0.678784729,0.712999216,0.714626637,0.015704243,-0.710560614,1.338731914,-0.275266351,-1.311624801,0.024567158,-1.134409768,-1.241272277,1.070755243,FALSE,TRUE
-0.929935289,-0.454170661,0.054874306,0.024502045,1.241354117,0.387048024,0.913425085,-1.107985768,-0.328450371,-1.455020813,-1.641246749,-1.747484811,-0.134681025,-0.665116348,1.012156986,FALSE,TRUE
1.593758769,0.985386005,1.230964537,1.83617292,0.03250636,-0.316624589,1.663247928,1.327923157,1.823782646,0.154815919,1.83077323,-0.520003936,-0.426738336,0.32642546,-1.386214209,TRUE,FALSE
0.575191748,0.315650793,-0.154810384,-0.424998385,-0.074470887,-0.030019511,0.912226968,-0.082809711,1.582257318,1.146050365,0.452719095,-1.50405942,-0.456057608,0.814343264,-1.062378693,FALSE,FALSE
-1.66419291,-0.584583329,-1.171103278,-1.349045125,2.172882795,0.189897887,-1.211174219,-1.010275912,-1.057230256,-0.725548286,-1.804584781,-1.011575219,0.245058311,-0.906144541,1.869851629,FALSE,TRUE
1.175337675,0.899252002,0.506711288,0.867986292,0.744436828,0.430052226,0.044025274,1.145725963,0.072847788,0.622196741,-0.167583568,1.032646566,1.455268235,0.79251974,-0.273805976,TRUE,FALSE
-0.005059789,-0.085303721,0.278540458,0.601528551,-0.493824269,-1.200202421,2.269061638,2.233708207,0.487895914,0.610035569,1.085258791,0.682285624,0.904107389,1.136688239,-0.775421677,TRUE,FALSE
-0.935666193,-0.862925939,-0.782299755,-1.576816083,-0.68320076,-0.080675058,-0.835533051,-0.961077438,0.152590638,-1.158689583,-1.563015355,-1.2307218,0.091768633,-1.332947971,1.117904867,FALSE,TRUE
1.376267225,0.58799583,1.562549235,0.291243058,-1.030161768,-1.892688217,0.030260533,1.603589977,0.233945009,-0.577260923,0.778281143,1.650854426,-0.86295181,-1.117560782,0.219563853,TRUE,FALSE
-0.802024453,0.509520653,-0.492492348,-0.780438233,-0.115226155,-0.260128542,-0.581388667,0.4559455,0.757592311,0.443752325,-1.988038578,-1.282098784,1.210108324,0.400476308,-0.726205261,FALSE,FALSE
0.755982594,1.798289925,1.380978853,0.074927756,-0.170499456,-1.696112447,1.66240116,0.868422785,-0.172748239,0.147361926,0.475455432,0.173898495,0.343809092,-0.007030191,-0.745392506,TRUE,FALSE
0.002065973,-0.165705815,0.474220387,-0.360693002,-1.018744346,-0.59074334,2.084002331,1.115667315,-0.315820332,0.690557236,-0.212710354,-1.111130109,0.017825414,-0.756059806,0.463357037,FALSE,FALSE
-0.874356308,-0.916444341,-1.022608401,-0.576041285,-0.676246423,-0.459760478,-0.091176647,-1.736312482,0.00287315,-1.249217302,-1.494278965,0.486179572,-0.023180124,-2.392429079,1.178633003,FALSE,TRUE
-1.185796057,-0.612618905,-1.793302336,-1.838085046,2.099325907,1.794269054,-0.669986714,-0.339277175,0.372651437,-0.403934522,-0.985062894,-0.207114413,0.241474475,-0.800831241,1.869851629,FALSE,TRUE
-0.716081634,-0.500529466,-0.498105712,-0.488719708,-0.456894441,-0.952577858,-0.788139268,-0.564420229,-0.773327718,0.801774365,-0.681455049,-0.099863932,0.33978614,0.109594689,0.282678701,FALSE,FALSE
